Sample;Destination.Plate.Barcode;Plate.Number;Dispensing.Set;Combination.ID;Drug;CAS.number;Drug.Concentration;Unit;Transfer.Volume;Source.Plate.Barcode;Source.Well;Destination.Well;CPS
OVCAR-8 R1;PID3-0726A1;1;A;2292;DMSO;67-68-5;0.2;%;5;C008;A19;B36;2542400
OVCAR-8 R1;PID3-0726A1;1;A;2292;Adavosertib (MK-1775);955365-80-7;98.76543;nM;5;M006;H7;B36;2542400
OVCAR-8 R1;PID3-0726A1;1;A;823;DMSO;67-68-5;0.2;%;5;C008;A8;B37;2301720
OVCAR-8 R1;PID3-0726A1;1;A;823;Vemurafenib (PLX4032);918504-65-1;625;nM;5;M006;G11;B37;2301720
OVCAR-8 R1;PID3-0726A1;1;A;2744;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;B38;390640
OVCAR-8 R1;PID3-0726A1;1;A;2744;Entrektinib (RXDX-101);1108743-60-7;10000;nM;5;M006;B22;B38;390640
OVCAR-8 R1;PID3-0726A1;1;A;2900;Carboplatin (NSC 241240);41575-94-4;20000;nM;10;M006;L2;B39;2039640
OVCAR-8 R1;PID3-0726A1;1;A;2471;DMSO;67-68-5;0.2;%;5;C008;A15;B40;2000320
OVCAR-8 R1;PID3-0726A1;1;A;2471;Cobimetinib;934660-93-2;29.15452;nM;5;M006;A19;B40;2000320
OVCAR-8 R1;PID3-0726A1;1;A;3290;Palbociclib;571190-30-2;625;nM;5;M006;E19;B41;2559560
OVCAR-8 R1;PID3-0726A1;1;A;3290;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;B41;2559560
OVCAR-8 R1;PID3-0726A1;1;A;1297;Untreated;NA;0;NA;NA;NA;NA;B42;2521560
OVCAR-8 R1;PID3-0726A1;1;A;2493;Erlotinib;183321-74-6;39.0625;nM;5;M006;C7;B43;1079560
OVCAR-8 R1;PID3-0726A1;1;A;2493;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;B43;1079560
OVCAR-8 R1;PID3-0726A1;1;A;2433;DMSO;67-68-5;0.2;%;5;C008;A5;B44;2142760
OVCAR-8 R1;PID3-0726A1;1;A;2433;Flunarizine 2HCl;30484-77-6;10000;nM;5;M006;I14;B44;2142760
OVCAR-8 R1;PID3-0726A1;1;A;25;Carboplatin (NSC 241240);41575-94-4;5000;nM;5;M006;L3;B45;1884080
OVCAR-8 R1;PID3-0726A1;1;A;25;Navitoclax (ABT-263);923564-51-6;5000;nM;5;M006;D15;B45;1884080
OVCAR-8 R1;PID3-0726A1;1;A;860;Simvastatin (MK 733);79902-63-9;10000;nM;5;M006;K6;B46;1639040
OVCAR-8 R1;PID3-0726A1;1;A;860;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;B46;1639040
OVCAR-8 R1;PID3-0726A1;1;A;1160;Ruxolitinib (INCB018424);941678-49-5;5000;nM;5;M006;F7;B47;2752720
OVCAR-8 R1;PID3-0726A1;1;A;1160;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;B47;2752720
OVCAR-8 R1;PID3-0726A1;1;A;2871;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;C2;1221760
OVCAR-8 R1;PID3-0726A1;1;A;2871;Dexamethasone;50-02-2;5000;nM;5;M006;B18;C2;1221760
OVCAR-8 R1;PID3-0726A1;1;A;1798;Trametinib (GSK1120212);871700-17-3;16000;nM;10;M006;G2;C3;1304000
OVCAR-8 R1;PID3-0726A1;1;A;2623;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;C4;1795880
OVCAR-8 R1;PID3-0726A1;1;A;2623;MK-2206 2HCl;1032350-13-2;2000;nM;5;M006;D10;C4;1795880
OVCAR-8 R1;PID3-0726A1;1;A;732;Nutlin-3a;675576-98-4;625;nM;5;M006;J19;C5;1176520
OVCAR-8 R1;PID3-0726A1;1;A;732;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;C5;1176520
OVCAR-8 R1;PID3-0726A1;1;A;746;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;C6;1240960
OVCAR-8 R1;PID3-0726A1;1;A;746;Temsirolimus (CCI-779);162635-04-3;100;nM;5;M006;F22;C6;1240960
OVCAR-8 R1;PID3-0726A1;1;A;34;DMSO;67-68-5;0.2;%;5;C008;A10;C7;2281680
OVCAR-8 R1;PID3-0726A1;1;A;34;Defactinib (VS-6063, PF-04554878);1073154-85-4;2500;nM;5;M006;B14;C7;2281680
OVCAR-8 R1;PID3-0726A1;1;A;1290;DMSO;67-68-5;0.2;%;5;C008;A4;C8;2652080
OVCAR-8 R1;PID3-0726A1;1;A;1290;Cerdulatinib (PRT062070, PRT2070);1198300-79-6;625;nM;5;M006;A15;C8;2652080
OVCAR-8 R1;PID3-0726A1;1;A;1460;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;C9;2003920
OVCAR-8 R1;PID3-0726A1;1;A;1460;Niclosamide (BAY2353);50-65-7;156.25;nM;5;M006;D22;C9;2003920
OVCAR-8 R1;PID3-0726A1;1;A;3302;Venetoclax (ABT-199);1257044-40-8;625;nM;5;M006;G16;C10;1500120
OVCAR-8 R1;PID3-0726A1;1;A;3302;Olaparib (AZD2281);763113-22-0;625;nM;5;M006;E9;C10;1500120
OVCAR-8 R1;PID3-0726A1;1;A;2619;Pertuzumab (anti-HER2);380610-27-5;20000;nM;10;M006;L17;C11;2505440
OVCAR-8 R1;PID3-0726A1;1;A;2504;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;C12;930960
OVCAR-8 R1;PID3-0726A1;1;A;2504;Gemcitabine (LY-188011) HCl;122111-03-9;1500;nM;5;M006;C19;C12;930960
OVCAR-8 R1;PID3-0726A1;1;A;1481;Selpercatinib (LOXO-292);2152628-33-4;1250;nM;5;M006;K4;C13;817920
OVCAR-8 R1;PID3-0726A1;1;A;1481;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;C13;817920
OVCAR-8 R1;PID3-0726A1;1;A;1363;AZD8055;1009298-09-2;20.40816;nM;5;M006;I2;C14;1863760
OVCAR-8 R1;PID3-0726A1;1;A;1363;Paclitaxel (NSC 125973);33069-62-4;7.8125;nM;5;M006;E13;C14;1863760
OVCAR-8 R1;PID3-0726A1;1;A;1304;Selpercatinib (LOXO-292);2152628-33-4;1250;nM;5;M006;K4;C15;2019520
OVCAR-8 R1;PID3-0726A1;1;A;1304;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;C15;2019520
OVCAR-8 R1;PID3-0726A1;1;A;2412;TNKS1/2 inhibitor (OM-153);2406278-81-5;625;nM;5;M006;L11;C16;1104560
OVCAR-8 R1;PID3-0726A1;1;A;2412;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;C16;1104560
OVCAR-8 R1;PID3-0726A1;1;A;1117;Navitoclax (ABT-263);923564-51-6;20000;nM;10;M006;D14;C17;1751240
OVCAR-8 R1;PID3-0726A1;1;A;1665;Vinorelbine ditartrate (Navelbine);125317-39-7;100;nM;5;M006;G19;C18;1415600
OVCAR-8 R1;PID3-0726A1;1;A;1665;Paclitaxel (NSC 125973);33069-62-4;62.5;nM;5;M006;E12;C18;1415600
OVCAR-8 R1;PID3-0726A1;1;A;3152;AZD7762;860352-01-8;8000;nM;5;M006;H18;C19;392920
OVCAR-8 R1;PID3-0726A1;1;A;3152;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;C19;392920
OVCAR-8 R1;PID3-0726A1;1;A;3171;Cucurbitacin I (JSI-124);2222-07-3;4.62963;nM;5;M006;I8;C20;2402680
OVCAR-8 R1;PID3-0726A1;1;A;3171;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;C20;2402680
OVCAR-8 R1;PID3-0726A1;1;A;1655;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;C21;2180200
OVCAR-8 R1;PID3-0726A1;1;A;1655;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;C21;2180200
OVCAR-8 R1;PID3-0726A1;1;A;2258;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;C22;2488720
OVCAR-8 R1;PID3-0726A1;1;A;2258;Ruxolitinib (INCB018424);941678-49-5;625;nM;5;M006;F10;C22;2488720
OVCAR-8 R1;PID3-0726A1;1;A;241;AZD7762;860352-01-8;1600;nM;5;M006;H19;C23;754080
OVCAR-8 R1;PID3-0726A1;1;A;241;Niraparib (MK-4827);1038915-60-4;5000;nM;5;M006;E1;C23;754080
OVCAR-8 R1;PID3-0726A1;1;A;941;Gedatolisib (PKI-587);1197160-78-3;2500;nM;5;M006;I19;C24;949400
OVCAR-8 R1;PID3-0726A1;1;A;941;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;C24;949400
OVCAR-8 R1;PID3-0726A1;1;A;1231;DMSO;67-68-5;0.2;%;5;C008;A12;C25;2289880
OVCAR-8 R1;PID3-0726A1;1;A;1231;Fludarabine (Fludara);21679-14-1;625;nM;5;M006;C17;C25;2289880
OVCAR-8 R1;PID3-0726A1;1;A;1906;Pictilisib (GDC-0941);957054-30-7;7.716049;nM;5;M006;F5;C26;1143920
OVCAR-8 R1;PID3-0726A1;1;A;1906;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;C26;1143920
OVCAR-8 R1;PID3-0726A1;1;A;2077;Untreated;NA;0;NA;NA;NA;NA;C27;2575720
OVCAR-8 R1;PID3-0726A1;1;A;488;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;C28;2792120
OVCAR-8 R1;PID3-0726A1;1;A;488;Ruxolitinib (INCB018424);941678-49-5;1250;nM;5;M006;F9;C28;2792120
OVCAR-8 R1;PID3-0726A1;1;A;652;DMSO;67-68-5;0.2;%;5;C008;A13;C29;1977800
OVCAR-8 R1;PID3-0726A1;1;A;652;TNKS1/2 inhibitor (OM-153);2406278-81-5;10000;nM;5;M006;L7;C29;1977800
OVCAR-8 R1;PID3-0726A1;1;A;2361;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;C30;1854920
OVCAR-8 R1;PID3-0726A1;1;A;2361;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;C30;1854920
OVCAR-8 R1;PID3-0726A1;1;A;3532;Nutlin-3a;675576-98-4;1250;nM;5;M006;J18;C31;2305600
OVCAR-8 R1;PID3-0726A1;1;A;3532;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;C31;2305600
OVCAR-8 R1;PID3-0726A1;1;A;1014;Carboplatin (NSC 241240);41575-94-4;10000;nM;5;M006;L2;C32;1911400
OVCAR-8 R1;PID3-0726A1;1;A;1014;Cerdulatinib (PRT062070, PRT2070);1198300-79-6;10000;nM;5;M006;A11;C32;1911400
OVCAR-8 R1;PID3-0726A1;1;A;351;LJH-685;1627710-50-2;5000;nM;5;M006;J6;C33;2196280
OVCAR-8 R1;PID3-0726A1;1;A;351;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;C33;2196280
OVCAR-8 R1;PID3-0726A1;1;A;135;DMSO;67-68-5;0.2;%;5;C008;A12;C34;2268000
OVCAR-8 R1;PID3-0726A1;1;A;135;Nutlin-3a;675576-98-4;5000;nM;5;M006;J16;C34;2268000
OVCAR-8 R1;PID3-0726A1;1;A;768;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;C35;2561520
OVCAR-8 R1;PID3-0726A1;1;A;768;Vismodegib (GDC-0449);879085-55-9;10000;nM;5;M006;K16;C35;2561520
OVCAR-8 R1;PID3-0726A1;1;A;3476;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;C36;2571760
OVCAR-8 R1;PID3-0726A1;1;A;3476;Lapatinib Ditosylate (Tykerb);231277-92-2;4.164931;nM;5;M006;D3;C36;2571760
OVCAR-8 R1;PID3-0726A1;1;A;899;BzCl;121-54-0;100;μM;5;C008;B6;C37;189480
OVCAR-8 R1;PID3-0726A1;1;A;2616;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;C38;2253560
